deviceId,temperature,humidity,createdAt
BOX-HYD-05,9.23,46.18,2025-01-06 06:10:00
BOX-HYD-05,9.13,59.73,2025-01-06 06:20:00
BOX-HYD-05,8.89,45.27,2025-01-06 06:30:00
BOX-HYD-05,9.06,54.15,2025-01-06 06:40:00
BOX-HYD-05,8.84,56.76,2025-01-06 06:50:00
BOX-HYD-05,8.91,55.03,2025-01-06 07:00:00
BOX-HYD-05,8.64,53.78,2025-01-06 07:10:00
BOX-HYD-05,8.53,58.83,2025-01-06 07:20:00
BOX-HYD-05,8.36,54.05,2025-01-06 07:30:00
BOX-HYD-05,8.56,58.5,2025-01-06 07:40:00
BOX-HYD-05,8.55,58.88,2025-01-06 07:50:00
BOX-HYD-05,8.31,49.92,2025-01-06 08:00:00
BOX-HYD-05,8.27,47.0,2025-01-06 08:10:00
BOX-HYD-05,8.55,54.43,2025-01-06 08:20:00
BOX-HYD-05,8.38,56.13,2025-01-06 08:30:00
BOX-HYD-05,8.3,44.81,2025-01-06 08:40:00
BOX-HYD-05,8.54,53.21,2025-01-06 08:50:00
BOX-HYD-05,8.53,54.85,2025-01-06 09:00:00
BOX-HYD-05,8.53,52.08,2025-01-06 09:10:00
BOX-HYD-05,8.72,43.15,2025-01-06 09:20:00
BOX-HYD-05,8.81,53.03,2025-01-06 09:30:00
BOX-HYD-05,8.9,42.97,2025-01-06 09:40:00
BOX-HYD-05,8.86,41.57,2025-01-06 09:50:00
BOX-HYD-05,8.67,49.99,2025-01-06 10:00:00
BOX-HYD-05,8.86,55.28,2025-01-06 10:10:00
BOX-HYD-05,8.63,58.65,2025-01-06 10:20:00
BOX-HYD-05,8.61,49.56,2025-01-06 10:30:00
BOX-HYD-05,8.78,57.57,2025-01-06 10:40:00
BOX-HYD-05,8.5,56.19,2025-01-06 10:50:00
BOX-HYD-05,8.27,59.67,2025-01-06 11:00:00
BOX-HYD-05,8.14,47.5,2025-01-06 11:10:00
BOX-HYD-05,8.29,43.37,2025-01-06 11:20:00
BOX-HYD-05,8.43,52.91,2025-01-06 11:30:00
BOX-HYD-05,8.24,48.66,2025-01-06 11:40:00
BOX-HYD-05,8.47,51.4,2025-01-06 11:50:00
BOX-HYD-05,8.66,58.55,2025-01-06 12:00:00
BOX-HYD-05,8.49,48.58,2025-01-06 12:10:00
BOX-HYD-05,8.48,51.86,2025-01-06 12:20:00
BOX-HYD-05,8.57,56.21,2025-01-06 12:30:00
BOX-HYD-05,8.77,53.62,2025-01-06 12:40:00
BOX-HYD-05,8.58,43.95,2025-01-06 12:50:00
BOX-HYD-05,8.79,56.51,2025-01-06 13:00:00
BOX-HYD-05,8.91,45.3,2025-01-06 13:10:00
BOX-HYD-05,8.85,40.45,2025-01-06 13:20:00
BOX-HYD-05,8.57,49.73,2025-01-06 13:30:00
BOX-HYD-05,8.6,50.34,2025-01-06 13:40:00
BOX-HYD-05,8.81,57.96,2025-01-06 13:50:00
BOX-HYD-05,8.88,43.17,2025-01-06 14:00:00
BOX-HYD-05,8.77,52.06,2025-01-06 14:10:00
BOX-HYD-05,8.93,57.17,2025-01-06 14:20:00
BOX-HYD-05,9.01,53.16,2025-01-06 14:30:00
BOX-HYD-05,9.2,51.98,2025-01-06 14:40:00
BOX-HYD-05,9.44,46.12,2025-01-06 14:50:00
BOX-HYD-05,9.51,54.71,2025-01-06 15:00:00
BOX-HYD-05,9.73,40.81,2025-01-06 15:10:00
BOX-HYD-05,9.99,56.72,2025-01-06 15:20:00
BOX-HYD-05,9.8,45.99,2025-01-06 15:30:00
BOX-HYD-05,9.53,49.85,2025-01-06 15:40:00
BOX-HYD-05,9.38,46.76,2025-01-06 15:50:00
BOX-HYD-05,9.37,54.42,2025-01-06 16:00:00
BOX-HYD-05,9.19,45.83,2025-01-06 16:10:00
BOX-HYD-05,9.4,45.45,2025-01-06 16:20:00
BOX-HYD-05,9.22,55.21,2025-01-06 16:30:00
BOX-HYD-05,9.23,48.25,2025-01-06 16:40:00
BOX-HYD-05,9.01,44.75,2025-01-06 16:50:00
BOX-HYD-05,8.89,45.09,2025-01-06 17:00:00
BOX-HYD-05,9.03,40.4,2025-01-06 17:10:00
BOX-HYD-05,9.32,51.87,2025-01-06 17:20:00
BOX-HYD-05,9.53,54.68,2025-01-06 17:30:00
BOX-HYD-05,9.26,48.15,2025-01-06 17:40:00
BOX-HYD-05,9.21,56.7,2025-01-06 17:50:00
BOX-HYD-05,9.26,44.88,2025-01-06 18:00:00
BOX-HYD-05,9.46,41.45,2025-01-06 18:10:00
BOX-HYD-05,9.47,54.15,2025-01-06 18:20:00
BOX-HYD-05,9.48,58.78,2025-01-06 18:30:00
BOX-HYD-05,9.65,58.21,2025-01-06 18:40:00
BOX-HYD-05,9.61,58.77,2025-01-06 18:50:00
BOX-HYD-05,9.53,46.05,2025-01-06 19:00:00
BOX-HYD-05,9.66,52.68,2025-01-06 19:10:00
BOX-HYD-05,9.88,49.66,2025-01-06 19:20:00
BOX-HYD-05,9.65,46.39,2025-01-06 19:30:00
BOX-HYD-05,9.62,49.96,2025-01-06 19:40:00
BOX-HYD-05,9.88,40.8,2025-01-06 19:50:00
BOX-HYD-05,9.98,47.45,2025-01-06 20:00:00
BOX-HYD-05,9.75,56.64,2025-01-06 20:10:00
BOX-HYD-05,9.51,40.91,2025-01-06 20:20:00
BOX-HYD-05,9.58,40.35,2025-01-06 20:30:00
BOX-HYD-05,9.31,53.49,2025-01-06 20:40:00
BOX-HYD-05,9.54,46.43,2025-01-06 20:50:00
BOX-HYD-05,9.46,52.68,2025-01-06 21:00:00
BOX-HYD-05,9.25,45.45,2025-01-06 21:10:00
BOX-HYD-05,9.04,52.58,2025-01-06 21:20:00
BOX-HYD-05,8.95,56.96,2025-01-06 21:30:00
BOX-HYD-05,8.88,55.46,2025-01-06 21:40:00
BOX-HYD-05,8.86,49.37,2025-01-06 21:50:00
BOX-HYD-05,8.66,52.49,2025-01-06 22:00:00
BOX-HYD-05,8.41,55.7,2025-01-06 22:10:00
BOX-HYD-05,8.57,42.15,2025-01-06 22:20:00
BOX-HYD-05,8.43,56.2,2025-01-06 22:30:00
BOX-HYD-05,8.43,51.77,2025-01-06 22:40:00
BOX-HYD-05,8.32,49.76,2025-01-06 22:50:00
BOX-HYD-05,8.31,54.02,2025-01-06 23:00:00
BOX-HYD-05,8.06,55.64,2025-01-06 23:10:00
BOX-HYD-05,8.3,42.26,2025-01-06 23:20:00
BOX-HYD-05,8.29,43.79,2025-01-06 23:30:00
BOX-HYD-05,8.31,45.23,2025-01-06 23:40:00
BOX-HYD-05,8.06,46.41,2025-01-06 23:50:00
BOX-HYD-05,7.95,48.52,2025-01-07 00:00:00
BOX-HYD-05,7.75,44.76,2025-01-07 00:10:00
BOX-HYD-05,7.51,57.82,2025-01-07 00:20:00
BOX-HYD-05,7.34,51.42,2025-01-07 00:30:00
BOX-HYD-05,7.62,40.86,2025-01-07 00:40:00
BOX-HYD-05,7.63,48.23,2025-01-07 00:50:00
BOX-HYD-05,7.81,51.37,2025-01-07 01:00:00
BOX-HYD-05,8.03,47.97,2025-01-07 01:10:00
BOX-HYD-05,8.07,52.9,2025-01-07 01:20:00
BOX-HYD-05,7.81,46.41,2025-01-07 01:30:00
BOX-HYD-05,7.57,49.47,2025-01-07 01:40:00
BOX-HYD-05,7.42,45.42,2025-01-07 01:50:00
BOX-HYD-05,7.56,58.19,2025-01-07 02:00:00
BOX-HYD-05,7.85,41.6,2025-01-07 02:10:00
BOX-HYD-05,7.67,52.71,2025-01-07 02:20:00
BOX-HYD-05,7.65,51.58,2025-01-07 02:30:00
BOX-HYD-05,7.59,40.8,2025-01-07 02:40:00
BOX-HYD-05,7.56,44.38,2025-01-07 02:50:00
BOX-HYD-05,7.78,46.75,2025-01-07 03:00:00
BOX-HYD-05,8.05,59.17,2025-01-07 03:10:00
BOX-HYD-05,7.77,47.35,2025-01-07 03:20:00
BOX-HYD-05,7.83,50.92,2025-01-07 03:30:00
BOX-HYD-05,7.92,46.61,2025-01-07 03:40:00
BOX-HYD-05,7.94,41.09,2025-01-07 03:50:00
BOX-HYD-05,7.84,54.35,2025-01-07 04:00:00
BOX-HYD-05,7.84,40.06,2025-01-07 04:10:00
BOX-HYD-05,7.96,42.31,2025-01-07 04:20:00
BOX-HYD-05,8.2,45.77,2025-01-07 04:30:00
BOX-HYD-05,7.99,56.83,2025-01-07 04:40:00
BOX-HYD-05,8.17,55.4,2025-01-07 04:50:00
BOX-HYD-05,8.04,42.49,2025-01-07 05:00:00
BOX-HYD-05,8.32,46.12,2025-01-07 05:10:00
BOX-HYD-05,8.21,53.05,2025-01-07 05:20:00
BOX-HYD-05,8.42,41.33,2025-01-07 05:30:00
BOX-HYD-05,8.3,46.78,2025-01-07 05:40:00
BOX-HYD-05,8.52,40.25,2025-01-07 05:50:00
BOX-HYD-05,8.41,40.02,2025-01-07 06:00:00
BOX-HYD-05,8.13,52.11,2025-01-07 06:10:00
BOX-HYD-05,8.15,54.34,2025-01-07 06:20:00
BOX-HYD-05,8.15,43.03,2025-01-07 06:30:00
BOX-HYD-05,8.26,56.02,2025-01-07 06:40:00
BOX-HYD-05,8.3,43.68,2025-01-07 06:50:00
BOX-HYD-05,8.4,53.06,2025-01-07 07:00:00
BOX-HYD-05,8.32,45.14,2025-01-07 07:10:00
BOX-HYD-05,8.59,60.0,2025-01-07 07:20:00
BOX-HYD-05,8.54,59.52,2025-01-07 07:30:00
BOX-HYD-05,8.31,44.28,2025-01-07 07:40:00
BOX-HYD-05,8.32,42.32,2025-01-07 07:50:00
BOX-HYD-05,8.54,45.92,2025-01-07 08:00:00
BOX-HYD-05,8.56,50.48,2025-01-07 08:10:00
BOX-HYD-05,8.56,41.25,2025-01-07 08:20:00
BOX-HYD-05,8.74,52.01,2025-01-07 08:30:00
BOX-HYD-05,8.87,50.2,2025-01-07 08:40:00
BOX-HYD-05,9.12,41.09,2025-01-07 08:50:00
BOX-HYD-05,8.88,41.92,2025-01-07 09:00:00
BOX-HYD-05,9.02,46.08,2025-01-07 09:10:00
BOX-HYD-05,8.82,45.0,2025-01-07 09:20:00
BOX-HYD-05,8.68,59.18,2025-01-07 09:30:00
BOX-HYD-05,8.78,58.18,2025-01-07 09:40:00
BOX-HYD-05,8.58,53.17,2025-01-07 09:50:00
BOX-HYD-05,8.5,46.4,2025-01-07 10:00:00
BOX-HYD-05,8.36,58.77,2025-01-07 10:10:00
BOX-HYD-05,8.65,59.18,2025-01-07 10:20:00
BOX-HYD-05,8.46,40.72,2025-01-07 10:30:00
BOX-HYD-05,8.61,44.35,2025-01-07 10:40:00
BOX-HYD-05,8.76,40.82,2025-01-07 10:50:00
BOX-HYD-05,8.67,46.3,2025-01-07 11:00:00
BOX-HYD-05,8.52,44.87,2025-01-07 11:10:00
BOX-HYD-05,8.63,56.96,2025-01-07 11:20:00
BOX-HYD-05,8.53,58.01,2025-01-07 11:30:00
BOX-HYD-05,8.39,53.92,2025-01-07 11:40:00
BOX-HYD-05,8.55,41.36,2025-01-07 11:50:00
BOX-HYD-05,8.66,56.41,2025-01-07 12:00:00
BOX-HYD-05,8.66,54.38,2025-01-07 12:10:00
BOX-HYD-05,8.79,40.55,2025-01-07 12:20:00
BOX-HYD-05,8.81,44.61,2025-01-07 12:30:00
BOX-HYD-05,8.8,45.82,2025-01-07 12:40:00
BOX-HYD-05,9.07,45.92,2025-01-07 12:50:00
BOX-HYD-05,8.94,42.75,2025-01-07 13:00:00
BOX-HYD-05,8.87,40.95,2025-01-07 13:10:00
BOX-HYD-05,8.73,55.97,2025-01-07 13:20:00
BOX-HYD-05,8.92,43.53,2025-01-07 13:30:00
BOX-HYD-05,8.86,44.52,2025-01-07 13:40:00
BOX-HYD-05,8.68,59.58,2025-01-07 13:50:00
BOX-HYD-05,8.84,40.18,2025-01-07 14:00:00
BOX-HYD-05,8.56,57.75,2025-01-07 14:10:00
BOX-HYD-05,8.58,53.42,2025-01-07 14:20:00
BOX-HYD-05,8.71,52.14,2025-01-07 14:30:00
BOX-HYD-05,8.89,58.06,2025-01-07 14:40:00
BOX-HYD-05,8.86,59.85,2025-01-07 14:50:00
BOX-HYD-05,8.8,59.51,2025-01-07 15:00:00
BOX-HYD-05,8.6,55.44,2025-01-07 15:10:00
BOX-HYD-05,8.64,41.19,2025-01-07 15:20:00
BOX-HYD-05,8.86,50.51,2025-01-07 15:30:00
BOX-HYD-05,9.01,55.61,2025-01-07 15:40:00
BOX-HYD-05,8.91,56.15,2025-01-07 15:50:00
BOX-HYD-05,9.07,48.75,2025-01-07 16:00:00
BOX-HYD-05,8.93,47.56,2025-01-07 16:10:00
BOX-HYD-05,8.95,42.55,2025-01-07 16:20:00
BOX-HYD-05,8.69,43.77,2025-01-07 16:30:00
BOX-HYD-05,8.97,52.76,2025-01-07 16:40:00
BOX-HYD-05,9.17,53.48,2025-01-07 16:50:00
BOX-HYD-05,8.9,46.95,2025-01-07 17:00:00
BOX-HYD-05,8.88,44.04,2025-01-07 17:10:00
BOX-HYD-05,8.72,48.98,2025-01-07 17:20:00
BOX-HYD-05,8.51,47.63,2025-01-07 17:30:00
BOX-HYD-05,8.46,52.7,2025-01-07 17:40:00
BOX-HYD-05,8.64,40.06,2025-01-07 17:50:00
BOX-HYD-05,8.47,44.08,2025-01-07 18:00:00
BOX-HYD-05,8.38,44.52,2025-01-07 18:10:00
BOX-HYD-05,8.63,59.58,2025-01-07 18:20:00
BOX-HYD-05,8.74,52.44,2025-01-07 18:30:00
BOX-HYD-05,8.51,54.75,2025-01-07 18:40:00
BOX-HYD-05,8.43,59.81,2025-01-07 18:50:00
BOX-HYD-05,8.7,41.59,2025-01-07 19:00:00
BOX-HYD-05,8.9,50.39,2025-01-07 19:10:00
BOX-HYD-05,9.07,59.79,2025-01-07 19:20:00
BOX-HYD-05,9.34,54.92,2025-01-07 19:30:00
BOX-HYD-05,9.55,42.68,2025-01-07 19:40:00
BOX-HYD-05,9.74,42.41,2025-01-07 19:50:00
BOX-HYD-05,9.76,50.59,2025-01-07 20:00:00
BOX-HYD-05,9.77,59.47,2025-01-07 20:10:00
BOX-HYD-05,9.9,42.76,2025-01-07 20:20:00
BOX-HYD-05,9.91,42.79,2025-01-07 20:30:00
BOX-HYD-05,9.79,49.58,2025-01-07 20:40:00
BOX-HYD-05,9.64,44.29,2025-01-07 20:50:00
BOX-HYD-05,9.34,45.73,2025-01-07 21:00:00
BOX-HYD-05,9.04,43.14,2025-01-07 21:10:00
BOX-HYD-05,8.87,58.93,2025-01-07 21:20:00
BOX-HYD-05,8.96,44.77,2025-01-07 21:30:00
BOX-HYD-05,9.23,51.74,2025-01-07 21:40:00
BOX-HYD-05,9.49,51.78,2025-01-07 21:50:00
BOX-HYD-05,9.63,41.38,2025-01-07 22:00:00
BOX-HYD-05,9.91,47.81,2025-01-07 22:10:00
BOX-HYD-05,9.66,58.92,2025-01-07 22:20:00
BOX-HYD-05,9.76,43.09,2025-01-07 22:30:00
BOX-PUNE-06,4.9,44.96,2025-01-01 00:00:00
BOX-PUNE-06,4.83,47.59,2025-01-01 00:10:00
BOX-PUNE-06,4.54,55.95,2025-01-01 00:20:00
BOX-PUNE-06,4.58,56.63,2025-01-01 00:30:00
BOX-PUNE-06,4.34,59.3,2025-01-01 00:40:00
BOX-PUNE-06,4.3,44.08,2025-01-01 00:50:00
BOX-PUNE-06,4.27,52.41,2025-01-01 01:00:00
BOX-PUNE-06,3.97,49.44,2025-01-01 01:10:00
BOX-PUNE-06,4.26,45.44,2025-01-01 01:20:00
BOX-PUNE-06,4.53,58.17,2025-01-01 01:30:00
BOX-PUNE-06,4.31,43.23,2025-01-01 01:40:00
BOX-PUNE-06,4.29,42.31,2025-01-01 01:50:00
BOX-PUNE-06,4.42,48.12,2025-01-01 02:00:00
BOX-PUNE-06,4.29,44.0,2025-01-01 02:10:00
BOX-PUNE-06,4.43,57.04,2025-01-01 02:20:00
BOX-PUNE-06,4.21,55.28,2025-01-01 02:30:00
BOX-PUNE-06,3.94,59.03,2025-01-01 02:40:00
BOX-PUNE-06,4.03,51.62,2025-01-01 02:50:00
BOX-PUNE-06,4.05,50.92,2025-01-01 03:00:00
BOX-PUNE-06,4.02,55.21,2025-01-01 03:10:00
BOX-PUNE-06,3.85,57.91,2025-01-01 03:20:00
BOX-PUNE-06,3.87,55.13,2025-01-01 03:30:00
BOX-PUNE-06,3.63,52.32,2025-01-01 03:40:00
BOX-PUNE-06,3.53,45.37,2025-01-01 03:50:00
BOX-PUNE-06,3.8,56.86,2025-01-01 04:00:00
BOX-PUNE-06,3.88,55.81,2025-01-01 04:10:00
BOX-PUNE-06,3.99,57.03,2025-01-01 04:20:00
BOX-PUNE-06,4.25,56.84,2025-01-01 04:30:00
BOX-PUNE-06,4.0,53.03,2025-01-01 04:40:00
BOX-PUNE-06,4.2,42.21,2025-01-01 04:50:00
BOX-PUNE-06,3.92,45.77,2025-01-01 05:00:00
BOX-PUNE-06,3.75,49.01,2025-01-01 05:10:00
BOX-PUNE-06,3.73,59.98,2025-01-01 05:20:00
BOX-PUNE-06,3.45,50.08,2025-01-01 05:30:00
BOX-PUNE-06,3.29,49.39,2025-01-01 05:40:00
BOX-PUNE-06,3.11,43.62,2025-01-01 05:50:00
BOX-PUNE-06,2.99,50.44,2025-01-01 06:00:00
BOX-PUNE-06,2.87,41.75,2025-01-01 06:10:00
BOX-PUNE-06,2.83,48.6,2025-01-01 06:20:00
BOX-PUNE-06,3.09,48.8,2025-01-01 06:30:00
BOX-PUNE-06,2.95,43.83,2025-01-01 06:40:00
BOX-PUNE-06,3.08,51.58,2025-01-01 06:50:00
BOX-PUNE-06,2.89,57.57,2025-01-01 07:00:00
BOX-PUNE-06,2.81,44.45,2025-01-01 07:10:00
BOX-PUNE-06,2.77,49.9,2025-01-01 07:20:00
BOX-PUNE-06,2.5,51.54,2025-01-01 07:30:00
BOX-PUNE-06,2.5,42.59,2025-01-01 07:40:00
BOX-PUNE-06,2.36,44.26,2025-01-01 07:50:00
BOX-PUNE-06,2.08,54.48,2025-01-01 08:00:00
BOX-PUNE-06,2.19,53.96,2025-01-01 08:10:00
BOX-PUNE-06,2.13,45.43,2025-01-01 08:20:00
BOX-PUNE-06,1.9,50.15,2025-01-01 08:30:00
BOX-PUNE-06,1.74,41.57,2025-01-01 08:40:00
BOX-PUNE-06,1.54,52.44,2025-01-01 08:50:00
BOX-PUNE-06,1.56,57.04,2025-01-01 09:00:00
BOX-PUNE-06,1.32,58.83,2025-01-01 09:10:00
BOX-PUNE-06,1.16,57.08,2025-01-01 09:20:00
BOX-PUNE-06,1.24,49.82,2025-01-01 09:30:00
BOX-PUNE-06,1.34,45.87,2025-01-01 09:40:00
BOX-PUNE-06,1.57,43.83,2025-01-01 09:50:00
BOX-PUNE-06,1.73,40.73,2025-01-01 10:00:00
BOX-PUNE-06,1.45,58.12,2025-01-01 10:10:00
BOX-PUNE-06,1.36,45.62,2025-01-01 10:20:00
BOX-PUNE-06,1.23,47.8,2025-01-01 10:30:00
BOX-PUNE-06,1.26,55.85,2025-01-01 10:40:00
BOX-PUNE-06,1.05,43.85,2025-01-01 10:50:00
BOX-PUNE-06,1.2,58.98,2025-01-01 11:00:00
BOX-PUNE-06,1.38,57.82,2025-01-01 11:10:00
BOX-PUNE-06,1.65,58.61,2025-01-01 11:20:00
BOX-PUNE-06,1.79,42.32,2025-01-01 11:30:00
BOX-PUNE-06,1.7,40.82,2025-01-01 11:40:00
BOX-PUNE-06,1.7,44.58,2025-01-01 11:50:00
BOX-PUNE-06,1.97,42.46,2025-01-01 12:00:00
BOX-PUNE-06,1.94,54.97,2025-01-01 12:10:00
BOX-PUNE-06,2.02,53.57,2025-01-01 12:20:00
BOX-PUNE-06,2.03,49.45,2025-01-01 12:30:00
BOX-PUNE-06,1.95,58.16,2025-01-01 12:40:00
BOX-PUNE-06,1.76,58.49,2025-01-01 12:50:00
BOX-PUNE-06,1.52,57.76,2025-01-01 13:00:00
BOX-PUNE-06,1.64,43.34,2025-01-01 13:10:00
BOX-PUNE-06,1.68,59.15,2025-01-01 13:20:00
BOX-PUNE-06,1.51,43.76,2025-01-01 13:30:00
BOX-PUNE-06,1.73,59.49,2025-01-01 13:40:00
BOX-PUNE-06,1.83,45.65,2025-01-01 13:50:00
BOX-PUNE-06,1.85,58.32,2025-01-01 14:00:00
BOX-PUNE-06,1.62,46.54,2025-01-01 14:10:00
BOX-PUNE-06,1.49,49.91,2025-01-01 14:20:00
BOX-PUNE-06,1.61,57.19,2025-01-01 14:30:00
BOX-PUNE-06,1.88,41.27,2025-01-01 14:40:00
BOX-PUNE-06,2.12,44.56,2025-01-01 14:50:00
BOX-PUNE-06,1.86,48.81,2025-01-01 15:00:00
BOX-PUNE-06,1.59,41.77,2025-01-01 15:10:00
BOX-PUNE-06,1.57,55.02,2025-01-01 15:20:00
BOX-PUNE-06,1.82,52.46,2025-01-01 15:30:00
BOX-PUNE-06,2.06,58.59,2025-01-01 15:40:00
BOX-PUNE-06,2.21,53.06,2025-01-01 15:50:00
BOX-PUNE-06,1.96,51.71,2025-01-01 16:00:00
BOX-PUNE-06,2.21,47.54,2025-01-01 16:10:00
BOX-PUNE-06,2.49,55.95,2025-01-01 16:20:00
BOX-PUNE-06,2.69,53.53,2025-01-01 16:30:00
BOX-PUNE-06,2.49,42.71,2025-01-01 16:40:00
BOX-PUNE-06,2.49,56.95,2025-01-01 16:50:00
BOX-PUNE-06,2.28,42.61,2025-01-01 17:00:00
BOX-PUNE-06,2.52,40.86,2025-01-01 17:10:00
BOX-PUNE-06,2.66,57.37,2025-01-01 17:20:00
BOX-PUNE-06,2.68,47.74,2025-01-01 17:30:00
BOX-PUNE-06,2.56,55.75,2025-01-01 17:40:00
BOX-PUNE-06,2.58,52.95,2025-01-01 17:50:00
BOX-PUNE-06,2.44,48.58,2025-01-01 18:00:00
BOX-PUNE-06,2.18,53.4,2025-01-01 18:10:00
BOX-PUNE-06,2.21,46.29,2025-01-01 18:20:00
BOX-PUNE-06,2.45,50.33,2025-01-01 18:30:00
BOX-PUNE-06,2.66,51.34,2025-01-01 18:40:00
BOX-PUNE-06,2.57,45.31,2025-01-01 18:50:00
BOX-PUNE-06,2.61,53.13,2025-01-01 19:00:00
BOX-PUNE-06,2.48,46.55,2025-01-01 19:10:00
BOX-PUNE-06,2.5,56.92,2025-01-01 19:20:00
BOX-PUNE-06,2.78,50.92,2025-01-01 19:30:00
BOX-PUNE-06,2.56,56.27,2025-01-01 19:40:00
BOX-PUNE-06,2.69,55.0,2025-01-01 19:50:00
BOX-PUNE-06,2.71,44.94,2025-01-01 20:00:00
BOX-PUNE-06,2.45,47.11,2025-01-01 20:10:00
BOX-PUNE-06,2.48,45.31,2025-01-01 20:20:00
BOX-PUNE-06,2.51,51.4,2025-01-01 20:30:00
BOX-PUNE-06,2.26,49.18,2025-01-01 20:40:00
BOX-PUNE-06,2.36,59.15,2025-01-01 20:50:00
BOX-PUNE-06,2.27,42.09,2025-01-01 21:00:00
BOX-PUNE-06,2.29,41.86,2025-01-01 21:10:00
BOX-PUNE-06,2.16,53.47,2025-01-01 21:20:00
BOX-PUNE-06,1.93,42.03,2025-01-01 21:30:00
BOX-PUNE-06,1.79,49.8,2025-01-01 21:40:00
BOX-PUNE-06,1.84,49.31,2025-01-01 21:50:00
BOX-PUNE-06,1.74,43.4,2025-01-01 22:00:00
BOX-PUNE-06,1.55,49.76,2025-01-01 22:10:00
BOX-PUNE-06,1.26,48.47,2025-01-01 22:20:00
BOX-PUNE-06,1.26,45.85,2025-01-01 22:30:00
BOX-PUNE-06,1.13,50.19,2025-01-01 22:40:00
BOX-PUNE-06,1.12,54.45,2025-01-01 22:50:00
BOX-PUNE-06,1.08,43.19,2025-01-01 23:00:00
BOX-PUNE-06,1.35,42.18,2025-01-01 23:10:00
BOX-PUNE-06,1.23,53.9,2025-01-01 23:20:00
BOX-PUNE-06,1.33,57.28,2025-01-01 23:30:00
BOX-PUNE-06,1.07,51.9,2025-01-01 23:40:00
BOX-PUNE-06,1.04,45.47,2025-01-01 23:50:00
BOX-PUNE-06,0.96,56.59,2025-01-02 00:00:00
BOX-PUNE-06,0.77,45.33,2025-01-02 00:10:00
BOX-PUNE-06,0.62,50.93,2025-01-02 00:20:00
BOX-PUNE-06,0.73,58.18,2025-01-02 00:30:00
BOX-PUNE-06,0.69,54.69,2025-01-02 00:40:00
BOX-PUNE-06,0.64,48.27,2025-01-02 00:50:00
BOX-PUNE-06,0.57,53.65,2025-01-02 01:00:00
BOX-PUNE-06,0.68,43.74,2025-01-02 01:10:00
BOX-PUNE-06,0.8,53.51,2025-01-02 01:20:00
BOX-PUNE-06,0.99,53.76,2025-01-02 01:30:00
BOX-PUNE-06,1.26,51.38,2025-01-02 01:40:00
BOX-PUNE-06,1.06,48.23,2025-01-02 01:50:00
BOX-PUNE-06,0.95,52.92,2025-01-02 02:00:00
BOX-PUNE-06,1.17,48.88,2025-01-02 02:10:00
BOX-PUNE-06,0.92,43.22,2025-01-02 02:20:00
BOX-PUNE-06,1.2,57.65,2025-01-02 02:30:00
BOX-PUNE-06,1.16,52.69,2025-01-02 02:40:00
BOX-PUNE-06,1.09,45.5,2025-01-02 02:50:00
BOX-PUNE-06,0.98,55.52,2025-01-02 03:00:00
BOX-PUNE-06,1.26,46.56,2025-01-02 03:10:00
BOX-PUNE-06,1.37,50.34,2025-01-02 03:20:00
BOX-PUNE-06,1.21,56.98,2025-01-02 03:30:00
BOX-PUNE-06,1.02,50.81,2025-01-02 03:40:00
BOX-PUNE-06,1.04,45.85,2025-01-02 03:50:00
BOX-PUNE-06,1.07,56.04,2025-01-02 04:00:00
BOX-PUNE-06,0.83,47.86,2025-01-02 04:10:00
BOX-PUNE-06,1.03,42.76,2025-01-02 04:20:00
BOX-PUNE-06,1.24,55.19,2025-01-02 04:30:00
BOX-PUNE-06,1.16,54.25,2025-01-02 04:40:00
BOX-PUNE-06,1.23,45.26,2025-01-02 04:50:00
BOX-PUNE-06,1.02,59.31,2025-01-02 05:00:00
BOX-PUNE-06,0.87,49.57,2025-01-02 05:10:00
BOX-PUNE-06,0.69,46.47,2025-01-02 05:20:00
BOX-PUNE-06,0.42,50.27,2025-01-02 05:30:00
BOX-PUNE-06,0.51,48.37,2025-01-02 05:40:00
BOX-PUNE-06,0.45,54.99,2025-01-02 05:50:00
BOX-PUNE-06,0.53,55.47,2025-01-02 06:00:00
BOX-PUNE-06,0.34,51.15,2025-01-02 06:10:00
BOX-PUNE-06,0.53,52.87,2025-01-02 06:20:00
BOX-PUNE-06,0.47,43.5,2025-01-02 06:30:00
BOX-PUNE-06,0.7,50.19,2025-01-02 06:40:00
BOX-PUNE-06,0.79,53.18,2025-01-02 06:50:00
BOX-PUNE-06,0.71,54.93,2025-01-02 07:00:00
BOX-PUNE-06,0.78,41.81,2025-01-02 07:10:00
BOX-PUNE-06,0.71,41.74,2025-01-02 07:20:00
BOX-PUNE-06,0.6,58.32,2025-01-02 07:30:00
BOX-PUNE-06,0.82,45.89,2025-01-02 07:40:00
BOX-PUNE-06,0.53,45.94,2025-01-02 07:50:00
BOX-PUNE-06,0.68,43.1,2025-01-02 08:00:00
BOX-PUNE-06,0.48,40.74,2025-01-02 08:10:00
BOX-PUNE-06,0.64,56.86,2025-01-02 08:20:00
BOX-PUNE-06,0.59,59.85,2025-01-02 08:30:00
BOX-PUNE-06,0.65,44.81,2025-01-02 08:40:00
BOX-PUNE-06,0.83,56.73,2025-01-02 08:50:00
BOX-PUNE-06,0.77,59.92,2025-01-02 09:00:00
BOX-PUNE-06,0.49,43.73,2025-01-02 09:10:00
BOX-PUNE-06,0.39,46.76,2025-01-02 09:20:00
